date,compound,neg,neu,pos
2016-05-06,-0.4588,0.214,0.786,0.0
2016-05-11,-0.15293333333333334,0.12933333333333333,0.7993333333333333,0.07133333333333333
2016-05-13,-0.4588,0.188,0.812,0.0
2016-05-16,0.663925,0.0,0.6385000000000001,0.3615
2016-05-17,0.0,0.0,1.0,0.0
2016-05-18,-0.4588,0.167,0.833,0.0
2016-05-20,0.296,0.0,0.784,0.216
2016-05-23,0.3612,0.0,0.815,0.185
2016-05-25,0.3182,0.0,0.85,0.15
2016-05-31,-0.4588,0.25,0.75,0.0
2016-06-02,-0.3058666666666667,0.15466666666666665,0.8453333333333334,0.0
2016-06-07,-0.4588,0.214,0.786,0.0
2016-06-08,-0.4588,0.214,0.786,0.0
2016-06-09,-0.3058666666666667,0.10266666666666667,0.8973333333333334,0.0
2016-06-14,0.296,0.0,0.855,0.145
2016-06-16,0.296,0.0,0.833,0.167
2016-06-23,0.3419,0.0,0.827,0.173
2016-07-01,0.0,0.0,1.0,0.0
2016-07-05,0.385625,0.0,0.78075,0.21925
2016-07-07,0.3182,0.0,0.796,0.204
2016-07-08,0.0,0.0,1.0,0.0
2016-07-11,0.0,0.0,1.0,0.0
2016-07-12,0.18869999999999998,0.0,0.8832500000000001,0.11674999999999999
2016-07-15,-0.008950000000000014,0.203,0.709,0.088
2016-08-01,0.0,0.0,1.0,0.0
2016-08-02,0.0,0.0,1.0,0.0
2016-08-03,0.09176,0.0,0.9400000000000001,0.06
2016-08-04,0.296,0.0,0.784,0.216
2016-08-08,0.0,0.0,1.0,0.0
2016-08-09,-0.4588,0.273,0.727,0.0
2016-08-11,0.27115,0.0,0.855,0.145
2016-08-12,0.37739999999999996,0.0,0.8285,0.17149999999999999
2016-08-17,-0.4588,0.2225,0.7775000000000001,0.0
2016-08-22,0.0,0.0,1.0,0.0
2016-08-24,0.4588,0.0,0.7,0.3
2016-08-29,0.0,0.0,1.0,0.0
2016-08-30,0.38849999999999996,0.0,0.7695000000000001,0.23049999999999998
2016-08-31,0.45645,0.0,0.69225,0.30775
2016-09-01,0.34,0.0,0.7829999999999999,0.217
2016-09-08,-0.050025,0.10475000000000001,0.79725,0.098
2016-09-09,0.7003,0.0,0.58,0.42
2016-09-12,0.27115,0.029,0.81125,0.16
2016-09-14,-0.4588,0.188,0.812,0.0
2016-09-15,0.0,0.0,1.0,0.0
2016-09-20,0.5304333333333333,0.0,0.743,0.25700000000000006
2016-09-28,-0.4588,0.214,0.786,0.0
2016-09-29,0.364625,0.0,0.8232499999999999,0.17675000000000002
2016-10-03,0.0,0.0,1.0,0.0
2016-10-04,0.3182,0.0,0.777,0.223
2016-10-05,0.0,0.0,1.0,0.0
2016-10-11,0.0,0.0,1.0,0.0
2016-10-17,0.2294,0.0,0.8634999999999999,0.1365
2016-11-01,0.1591,0.0,0.9335,0.0665
2016-11-02,0.2294,0.0,0.8,0.2
2016-11-04,0.296,0.0,0.879,0.121
2016-11-10,0.0,0.0,1.0,0.0
2016-11-11,0.0,0.0,1.0,0.0
2016-11-17,0.0,0.0,1.0,0.0
2016-11-28,0.296,0.0,0.784,0.216
2016-11-30,-0.16519999999999999,0.207,0.66,0.133
2016-12-02,0.5423,0.0,0.743,0.257
2016-12-06,-0.11619999999999997,0.17366666666666666,0.7359999999999999,0.09033333333333333
2016-12-07,-0.0814,0.094,0.8225,0.0835
2016-12-12,0.296,0.0,0.694,0.306
2016-12-13,-0.4588,0.25,0.75,0.0
2016-12-14,-0.128,0.13,0.87,0.0
2016-12-15,-0.3058666666666667,0.12533333333333332,0.8746666666666667,0.0
2016-12-21,0.296,0.0,0.864,0.136
2016-12-22,0.0,0.0,1.0,0.0
2016-12-28,-0.4588,0.214,0.786,0.0
2017-01-09,0.26715,0.079,0.6739999999999999,0.247
2017-01-11,0.6369,0.0,0.634,0.366
2017-01-12,0.296,0.0,0.761,0.239
2017-01-19,0.296,0.0,0.864,0.136
2017-01-24,0.1531,0.101,0.759,0.139
2017-01-30,0.0,0.0,1.0,0.0
2017-02-06,0.4588,0.0,0.619,0.381
2017-02-09,0.21230000000000002,0.0,0.9253333333333332,0.07466666666666667
2017-02-10,0.0,0.0,1.0,0.0
2017-02-14,0.0,0.0,1.0,0.0
2017-02-15,0.09407777777777777,0.028777777777777777,0.8653333333333333,0.10588888888888888
2017-02-16,0.6369,0.0,0.606,0.394
2017-02-24,0.296,0.0,0.784,0.216
2017-02-27,0.0,0.0,1.0,0.0
2017-02-28,0.15293333333333334,0.0,0.9286666666666666,0.07133333333333333
2017-03-02,0.5886,0.0,0.7165,0.2835
2017-03-03,0.765,0.0,0.612,0.388
2017-03-07,-0.2733333333333334,0.18333333333333335,0.8166666666666668,0.0
2017-03-08,0.0,0.0,1.0,0.0
2017-03-09,0.05455,0.0595,0.8325,0.10800000000000001
2017-03-13,0.4588,0.0,0.786,0.214
2017-03-14,-0.3612,0.2,0.8,0.0
2017-03-16,0.296,0.0,0.855,0.145
2017-03-21,0.1027,0.0,0.8380000000000001,0.162
2017-03-30,0.0,0.0,1.0,0.0
2017-03-31,0.0,0.0,1.0,0.0
2017-04-03,0.45175,0.0,0.8140000000000001,0.186
2017-04-04,0.0,0.0,1.0,0.0
2017-04-06,0.0772,0.178,0.62,0.202
2017-04-13,0.7717,0.0,0.511,0.489
2017-04-18,0.6597,0.0,0.652,0.348
2017-04-19,0.296,0.0,0.761,0.239
2017-04-24,0.0,0.0,1.0,0.0
2017-04-25,0.0,0.0,1.0,0.0
2017-04-26,0.1147,0.0,0.925,0.075
2017-05-01,0.0,0.0,1.0,0.0
2017-05-04,0.0,0.0,1.0,0.0
2017-05-05,0.4588,0.0,0.625,0.375
2017-05-09,0.2023,0.0,0.878,0.122
2017-05-11,0.296,0.0,0.761,0.239
2017-05-12,0.0,0.0,1.0,0.0
2017-05-16,0.0,0.0,1.0,0.0
2017-05-31,0.0,0.0,1.0,0.0
2017-06-05,0.0,0.0,1.0,0.0
2017-06-12,0.0,0.0,1.0,0.0
2017-06-13,0.1806,0.0,0.8915,0.1085
2017-06-14,0.0,0.0,1.0,0.0
2017-06-22,0.0,0.0,1.0,0.0
2017-06-29,0.1027,0.0,0.855,0.14500000000000002
2017-06-30,0.3818,0.0,0.7745,0.22549999999999998
2017-07-05,0.0,0.0,1.0,0.0
2017-07-10,0.1027,0.0,0.851,0.149
2017-07-11,0.1027,0.0,0.833,0.167
2017-07-12,0.4442,0.0,0.719,0.28099999999999997
2017-07-13,0.4588,0.0,0.769,0.231
2017-07-14,0.0,0.0,1.0,0.0
2017-07-19,0.3818,0.0,0.769,0.231
2017-07-25,0.128,0.0,0.857,0.143
2017-08-02,0.18352,0.0,0.8400000000000001,0.16
2017-08-04,0.296,0.0,0.784,0.216
2017-08-07,0.2294,0.0,0.8125,0.1875
2017-08-08,0.0,0.0,1.0,0.0
2017-08-10,0.0,0.0,1.0,0.0
2017-08-15,0.6486,0.0,0.71,0.29
2017-08-16,0.33362499999999995,0.0,0.8727500000000001,0.12725
2017-08-17,-0.7964,0.374,0.511,0.115
2017-08-21,0.5423,0.0,0.816,0.184
2017-08-23,0.4588,0.0,0.786,0.214
2017-08-29,0.0,0.0,1.0,0.0
2017-08-30,0.0,0.0,1.0,0.0
2017-09-01,-0.2733333333333334,0.20200000000000004,0.798,0.0
2017-09-06,-0.12040000000000001,0.111,0.8889999999999999,0.0
2017-09-11,0.1591,0.0,0.9065,0.0935
2017-09-13,0.0,0.0,1.0,0.0
2017-09-14,0.0,0.0,1.0,0.0
2017-09-26,0.4588,0.0,0.812,0.188
2017-09-27,0.3818,0.0,0.776,0.224
2017-10-02,0.0,0.0,1.0,0.0
2017-10-06,0.296,0.0,0.833,0.167
2017-10-09,0.45879999999999993,0.0,0.7056666666666667,0.29433333333333334
2017-10-10,0.0,0.0,1.0,0.0
2017-10-18,-0.3612,0.2555,0.7444999999999999,0.0
2017-10-23,0.18716666666666668,0.0,0.8776666666666667,0.12233333333333334
2017-10-24,0.6152500000000001,0.0,0.6839999999999999,0.316
2017-10-26,0.10115,0.0,0.8815,0.1185
2017-10-31,0.0,0.0,1.0,0.0
2017-11-01,0.1971,0.0,0.8852,0.11480000000000001
2017-11-02,-0.1779,0.203,0.65,0.146
2017-11-03,0.6705,0.0,0.732,0.268
2017-11-10,0.296,0.0,0.784,0.216
2017-11-22,0.5106,0.0,0.68,0.32
2017-11-29,0.042833333333333334,0.0,0.9183333333333333,0.08166666666666667
2017-11-30,0.296,0.0,0.864,0.136
2017-12-04,0.26288,0.0434,0.7576,0.199
2017-12-05,-0.1806,0.1925,0.8075,0.0
2017-12-06,0.0,0.0,1.0,0.0
2017-12-11,0.0516,0.114,0.758,0.129
2017-12-12,0.0,0.0,1.0,0.0
2017-12-13,0.5106,0.0,0.548,0.452
2017-12-17,0.1779,0.0,0.855,0.145
2017-12-18,0.1273,0.04175,0.8414999999999999,0.11674999999999999
2018-01-03,0.296,0.0,0.845,0.155
2018-01-17,0.296,0.0,0.864,0.136
2018-01-22,0.05135,0.0,0.9435,0.0565
2018-01-25,-0.42842,0.2676,0.7,0.0324
2018-01-26,0.0,0.0,1.0,0.0
2018-01-29,0.0,0.0,1.0,0.0
2018-01-30,0.0,0.0,1.0,0.0
2018-02-05,-0.4404,0.112,0.888,0.0
2018-02-09,0.4588,0.0,0.75,0.25
2018-02-13,0.0,0.0,1.0,0.0
2018-02-14,0.11585000000000001,0.05720000000000001,0.8061,0.1367
2018-02-15,0.03273333333333336,0.08466666666666667,0.7946666666666666,0.12066666666666666
2018-02-16,0.2023,0.137,0.684,0.179
2018-02-22,0.296,0.0,0.784,0.216
2018-02-27,0.0,0.0,1.0,0.0
2018-02-28,0.0,0.0,1.0,0.0
2018-03-07,0.7783,0.0,0.469,0.531
2018-03-13,0.3291,0.0,0.8105,0.1895
2018-03-28,0.0,0.0,1.0,0.0
2018-04-03,0.0,0.0,1.0,0.0
2018-04-04,0.0,0.0,1.0,0.0
2018-04-10,0.296,0.0,0.804,0.196
2018-04-17,0.6124,0.0,0.792,0.208
2018-04-18,0.0,0.0,1.0,0.0
2018-04-24,0.4019,0.0,0.816,0.184
2018-05-01,0.0,0.0,1.0,0.0
2018-05-02,0.26782,0.0,0.7926,0.20739999999999997
2018-05-03,0.1027,0.0,0.887,0.113
2018-05-09,0.20095,0.0,0.938,0.062
2018-05-14,0.1591,0.0,0.8425,0.1575
2018-05-16,0.9212,0.0,0.378,0.622
2018-06-05,0.0,0.0,1.0,0.0
2018-06-13,0.148,0.0,0.9165,0.0835
2018-06-14,0.7003,0.0,0.791,0.209
2018-06-18,0.0,0.0,1.0,0.0
2018-07-05,0.148,0.0,0.902,0.098
2018-07-06,0.32926666666666665,0.0,0.8490000000000001,0.151
2018-07-12,0.18795,0.0,0.766,0.234
2018-07-17,0.304,0.0,0.8208,0.1792
2018-07-24,0.5106,0.0,0.769,0.231
2018-08-07,0.212,0.0,0.862,0.13799999999999998
2018-08-08,0.23328,0.0254,0.734,0.2406
2018-08-14,0.0,0.0,1.0,0.0
2018-08-20,0.0,0.0,1.0,0.0
2018-08-28,0.8658,0.0,0.481,0.519
2018-08-29,0.2294,0.0,0.925,0.075
2018-08-30,0.6124,0.0,0.762,0.238
2018-09-12,0.0,0.0,1.0,0.0
2018-09-14,0.296,0.0,0.804,0.196
2018-09-18,0.0,0.0,1.0,0.0
2018-10-04,0.2516,0.0,0.8346666666666667,0.16533333333333333
2018-10-22,0.6597,0.0,0.775,0.225
2018-10-23,0.0,0.0,1.0,0.0
2018-10-31,0.148,0.0,0.892,0.108
2018-11-01,0.23544,0.0,0.8734,0.1266
2018-11-12,-0.128,0.13,0.87,0.0
2018-11-19,0.1027,0.0,0.865,0.135
2018-11-20,0.0,0.0,1.0,0.0
2018-11-27,0.296,0.0,0.784,0.216
2018-11-29,0.0,0.0,1.0,0.0
2018-12-10,0.4588,0.0,0.824,0.176
2019-01-02,0.37739999999999996,0.0,0.729,0.271
2019-01-07,0.4588,0.0,0.718,0.28200000000000003
2019-01-08,0.4588,0.0,0.812,0.188
2019-01-09,-0.08274999999999996,0.1105,0.7895000000000001,0.1
2019-01-10,0.22083333333333333,0.0,0.7869999999999999,0.213
2019-01-14,0.05135,0.0,0.9515,0.0485
2019-01-15,0.296,0.0,0.804,0.196
2019-01-24,0.4588,0.0,0.667,0.333
2019-01-30,0.0,0.0,1.0,0.0
2019-02-06,0.34,0.0,0.789,0.211
2019-02-07,0.0,0.0,1.0,0.0
2019-02-13,0.16113333333333332,0.035166666666666666,0.7873333333333333,0.1775
2019-02-14,-0.5267,0.195,0.805,0.0
2019-02-20,0.0,0.0,1.0,0.0
2019-02-22,0.148,0.0,0.892,0.108
2019-02-25,0.064,0.0,0.9285,0.0715
2019-02-26,0.34886666666666666,0.0,0.8176666666666668,0.18233333333333332
2019-02-27,0.43979999999999997,0.0,0.7173333333333334,0.2826666666666667
2019-02-28,0.148,0.0,0.902,0.098
2019-03-08,0.4588,0.0,0.625,0.375
2019-03-13,0.0,0.0,1.0,0.0
2019-03-21,0.765,0.0,0.602,0.398
2019-04-01,0.296,0.0,0.82,0.18
2019-04-05,0.296,0.0,0.804,0.196
2019-04-10,0.0,0.0,1.0,0.0
2019-04-15,0.6597,0.0,0.81,0.19
2019-04-16,0.0,0.0,1.0,0.0
2019-04-23,0.3058666666666667,0.0,0.8056666666666666,0.19433333333333333
2019-05-01,0.18851999999999997,0.0422,0.8341999999999998,0.1236
2019-05-02,0.17532500000000006,0.05525,0.8158750000000001,0.128875
2019-05-06,0.34895,0.0,0.8109999999999999,0.189
2019-05-08,0.5423,0.0,0.757,0.243
2019-05-15,0.296,0.0,0.82,0.18
2019-05-21,0.296,0.0,0.784,0.216
2019-06-03,0.4588,0.0,0.769,0.231
2019-06-04,0.4588,0.0,0.7,0.3
2019-06-13,0.296,0.0,0.761,0.239
2019-06-17,0.0,0.0,1.0,0.0
2019-06-19,0.1027,0.0,0.781,0.219
2019-06-27,0.5574,0.0,0.813,0.187
2019-07-01,0.501175,0.0,0.742,0.258
2019-07-02,0.296,0.0,0.804,0.196
2019-07-11,0.6369,0.0,0.743,0.257
2019-07-22,0.0,0.0,1.0,0.0
2019-07-23,0.1779,0.0,0.841,0.159
2019-07-31,0.07642499999999999,0.05275,0.87225,0.075
2019-08-01,0.38930000000000003,0.033125,0.765,0.20175
2019-08-02,0.296,0.0,0.784,0.216
2019-08-05,0.0,0.0,1.0,0.0
2019-08-09,-0.3182,0.238,0.649,0.114
2019-08-16,0.5068,0.0,0.691,0.309
2019-08-26,0.0,0.0,1.0,0.0
2019-09-06,0.0,0.0,1.0,0.0
2019-09-10,-0.3612,0.224,0.776,0.0
2019-09-18,0.1531,0.0,0.698,0.302
2019-09-19,0.0,0.0,1.0,0.0
2019-09-20,0.5955,0.0,0.6685,0.3315
2019-09-23,0.1858,0.0,0.875,0.125
2019-10-03,0.37739999999999996,0.0,0.8140000000000001,0.186
2019-10-04,0.2932333333333333,0.0,0.8156666666666667,0.18433333333333332
2019-10-08,0.05135,0.0,0.9165,0.0835
2019-10-09,0.2733333333333334,0.0,0.8583333333333333,0.1416666666666667
2019-10-14,0.34,0.0,0.7415,0.2585
2019-10-15,0.0,0.0,1.0,0.0
2019-10-18,0.5719,0.0,0.761,0.239
2019-10-30,0.10359999999999998,0.057999999999999996,0.8086666666666668,0.13333333333333333
2019-10-31,0.3753,0.0,0.7595000000000001,0.2405
2019-11-01,0.296,0.0,0.833,0.167
2019-11-04,0.4019,0.0,0.838,0.162
2019-11-06,0.0,0.0,1.0,0.0
2019-11-07,-0.0258,0.136,0.864,0.0
2019-11-11,0.0683,0.0,0.96275,0.03725
2019-11-14,0.0,0.0,1.0,0.0
2019-11-15,0.8074,0.0,0.61,0.39
2019-11-21,0.1027,0.0,0.887,0.113
2019-11-22,0.296,0.0,0.784,0.216
2019-12-02,0.2023,0.0,0.859,0.141
2019-12-16,0.296,0.0,0.833,0.167
2019-12-17,0.0,0.0,1.0,0.0
2019-12-19,0.7964,0.0,0.651,0.349
2019-12-20,0.5267,0.0,0.833,0.167
2020-01-07,0.0,0.0,1.0,0.0
2020-01-09,0.0,0.0,1.0,0.0
2020-01-10,0.4588,0.0,0.769,0.231
2020-01-13,0.296,0.0,0.804,0.196
2020-01-14,0.04046,0.0,0.938,0.062
2020-01-15,0.11333333333333334,0.0,0.9443333333333334,0.05566666666666667
2020-01-16,0.4144,0.0,0.746,0.254
2020-01-17,0.0,0.0,1.0,0.0
2020-01-20,0.0,0.0,1.0,0.0
2020-01-21,0.0,0.0,1.0,0.0
2020-01-22,0.0,0.0,1.0,0.0
2020-01-27,0.10115,0.0,0.9079999999999999,0.092
2020-01-28,0.0,0.0,1.0,0.0
2020-01-31,0.0,0.0,1.0,0.0
2020-02-03,0.0,0.0,1.0,0.0
2020-02-04,0.0,0.0,1.0,0.0
2020-02-05,0.0,0.0,1.0,0.0
2020-02-06,0.4588,0.0,0.769,0.231
2020-02-07,0.5418499999999999,0.0,0.69,0.31
2020-02-11,0.2934333333333333,0.0,0.794,0.206
2020-02-12,0.10977272727272727,0.0,0.9066363636363637,0.09336363636363636
2020-02-13,0.2325625,0.032625,0.8416250000000001,0.12575
2020-02-14,0.47645000000000004,0.0,0.6675,0.3325
2020-02-18,0.2294,0.0,0.8634999999999999,0.1365
2020-02-21,0.0,0.0,1.0,0.0
2020-02-24,0.57245,0.0,0.7589999999999999,0.241
2020-02-26,0.0,0.0,1.0,0.0
2020-02-28,0.296,0.0,0.784,0.216
2020-03-03,0.0,0.0,1.0,0.0
2020-03-12,0.6369,0.0,0.588,0.412
2020-03-13,-0.2294,0.1155,0.8845000000000001,0.0
2020-03-16,0.6249,0.102,0.605,0.293
2020-03-17,0.0,0.0,1.0,0.0
2020-03-18,0.6124,0.0,0.545,0.455
2020-03-19,0.4767,0.0,0.631,0.369
2020-03-23,0.3982,0.0,0.765,0.235
2020-03-26,0.2023,0.0,0.769,0.231
2020-03-28,-0.1779,0.27,0.438,0.292
2020-03-30,0.0,0.0,1.0,0.0
2020-03-31,0.2023,0.0,0.816,0.184
2020-04-01,0.29295,0.0,0.839,0.161
2020-04-06,0.296,0.0,0.804,0.196
