date,compound,neg,neu,pos
2015-09-01,0.0,0.0,2.0,0.0
2015-09-02,0.0,0.0,1.0,0.0
2015-09-05,0.0,0.0,1.0,0.0
2015-09-10,0.09369999999999998,0.233,1.444,0.324
2015-09-11,0.3612,0.0,0.762,0.238
2015-09-15,0.0772,0.0,0.874,0.126
2015-09-17,0.4215,0.0,0.612,0.388
2015-09-18,0.4019,0.0,2.769,0.231
2015-09-21,0.1628,0.216,2.511,0.273
2015-09-22,-0.0258,0.131,1.7429999999999999,0.126
2015-09-24,0.0,0.0,1.0,0.0
2015-09-25,0.6249,0.057,0.728,0.215
2015-09-29,1.0957,0.0,2.346,0.654
2015-09-30,0.7547999999999999,0.143,2.908,0.9490000000000001
2015-10-01,0.6597,0.0,0.735,0.265
2015-10-02,1.2094,0.12,3.284,0.597
2015-10-06,-0.8533999999999999,0.441,1.559,0.0
2015-10-07,-0.08579999999999999,0.209,4.39,0.402
2015-10-08,0.0,0.0,2.0,0.0
2015-10-09,-0.7608999999999999,0.67,3.924,0.406
2015-10-12,1.2667,0.0,4.442,0.558
2015-10-14,0.6227999999999999,0.131,1.274,0.595
2015-10-15,0.0,0.0,1.0,0.0
2015-10-16,0.296,0.122,1.6760000000000002,0.203
2015-10-19,-0.4588,0.214,1.786,0.0
2015-10-20,-0.546,0.452,2.414,0.134
2015-10-21,0.7096,0.0,0.504,0.496
2015-10-22,0.4588,0.0,1.87,0.13
2015-10-23,0.0,0.0,2.0,0.0
2015-10-26,0.4404,0.0,1.861,0.139
2015-10-27,-0.0258,0.107,0.791,0.102
2015-10-28,0.0,0.0,1.0,0.0
2015-10-30,-0.9649000000000001,0.473,1.5270000000000001,0.0
2015-10-31,-0.3612,0.238,0.762,0.0
2015-11-02,0.0,0.0,2.0,0.0
2015-11-03,1.1724,0.277,10.931000000000001,0.792
2015-11-04,0.19100000000000006,0.556,5.769,0.675
2015-11-06,0.296,0.0,1.879,0.121
2015-11-10,-1.3763999999999998,0.659,2.341,0.0
2015-11-13,0.0,0.0,1.0,0.0
2015-11-17,0.0,0.12,1.7610000000000001,0.12
2015-11-18,-0.4588,0.214,1.786,0.0
2015-11-19,0.19329999999999997,0.167,1.712,0.121
2015-11-20,-0.2899,0.22,3.659,0.121
2015-11-23,0.296,0.0,0.879,0.121
2015-11-24,-0.4588,0.214,1.786,0.0
2015-11-25,0.8726,0.106,1.419,0.474
2015-12-01,0.0,0.0,1.0,0.0
2015-12-02,-0.2263,0.136,0.769,0.095
2015-12-03,-0.0993,0.375,3.474,0.151
2015-12-04,0.0,0.0,1.0,0.0
2015-12-07,0.4019,0.0,0.69,0.31
2015-12-08,0.0,0.231,1.538,0.231
2015-12-09,0.4784,0.144,2.205,0.651
2015-12-10,0.5096,0.231,2.09,0.679
2015-12-14,0.34,0.0,0.821,0.179
2015-12-16,1.1187,0.0,4.305,0.6950000000000001
2015-12-17,0.0,0.214,2.572,0.214
2015-12-18,0.0,0.0,1.0,0.0
2015-12-21,-0.2732,0.174,1.826,0.0
2015-12-29,1.1185,0.0,2.503,0.497
2015-12-30,0.0,0.0,1.0,0.0
2015-12-31,0.0,0.0,1.0,0.0
2016-01-03,-0.2732,0.208,1.792,0.0
2016-01-04,-0.9431,0.45799999999999996,2.542,0.0
2016-01-05,0.0,0.0,1.0,0.0
2016-01-07,0.25,0.0,1.867,0.133
2016-01-10,0.0,0.0,1.0,0.0
2016-01-11,-0.296,0.216,1.784,0.0
2016-01-12,0.296,0.0,0.879,0.121
2016-01-14,0.8225,0.0,1.678,0.322
2016-01-19,0.0,0.0,1.0,0.0
2016-01-20,0.0,0.0,2.0,0.0
2016-01-22,0.5106,0.0,0.777,0.223
2016-01-25,0.4404,0.0,1.7069999999999999,0.293
2016-01-26,0.0,0.0,1.0,0.0
2016-01-31,0.4588,0.0,1.8,0.2
2016-02-01,-0.7764,0.7749999999999999,4.011,0.214
2016-02-02,-0.2592,0.136,1.8639999999999999,0.0
2016-02-03,-0.3816,0.3,2.6,0.1
2016-02-08,1.0938999999999999,0.6859999999999999,4.1770000000000005,1.138
2016-02-09,0.5024000000000001,0.139,5.388,0.473
2016-02-10,0.732,0.196,8.353,0.451
2016-02-11,0.10829999999999995,0.396,6.22,0.384
2016-02-12,0.4588,0.0,0.769,0.231
2016-02-16,1.098,0.0,1.4689999999999999,0.531
2016-02-17,1.827,0.0,2.865,1.135
2016-02-20,0.0,0.0,1.0,0.0
2016-02-23,0.6369,0.0,0.682,0.318
2016-02-24,0.296,0.0,1.879,0.121
2016-02-25,0.0,0.0,1.0,0.0
2016-02-29,0.0,0.0,1.0,0.0
2016-03-01,0.296,0.0,1.901,0.099
2016-03-03,-0.4404,0.195,0.805,0.0
2016-03-04,0.03760000000000008,0.286,1.414,0.3
2016-03-08,0.0,0.0,1.0,0.0
2016-03-11,-0.4019,0.252,0.748,0.0
2016-03-14,0.6611,0.0,3.6660000000000004,0.334
2016-03-16,0.296,0.0,0.855,0.145
2016-03-18,0.8755999999999999,0.0,1.501,0.499
2016-03-21,0.6369,0.0,0.776,0.224
2016-03-22,0.027000000000000024,0.43100000000000005,2.9480000000000004,0.621
2016-03-23,-0.4739,0.6599999999999999,1.13,0.209
2016-03-25,0.1779,0.0,0.779,0.221
2016-03-28,-0.6611,0.438,1.3439999999999999,0.218
2016-03-29,0.2672,0.599,2.65,0.7510000000000001
2016-03-31,2.1955999999999998,0.0,6.664,1.336
2016-04-01,2.3520000000000003,1.15,17.547,2.3030000000000004
2016-04-02,0.0,0.0,1.0,0.0
2016-04-03,0.4588,0.0,0.7,0.3
2016-04-04,-0.9224,1.171,10.355,0.474
2016-04-05,0.3818,0.0,2.843,0.157
2016-04-06,0.0,0.0,1.0,0.0
2016-04-07,0.0,0.0,1.0,0.0
2016-04-11,-0.5859,0.304,2.6959999999999997,0.0
2016-04-12,0.5106,0.0,0.815,0.185
2016-04-13,0.2023,0.0,0.921,0.079
2016-04-14,0.0,0.0,2.0,0.0
2016-04-17,0.0,0.0,2.0,0.0
2016-04-18,0.0,0.109,0.781,0.109
2016-04-19,0.0,0.0,2.0,0.0
2016-04-20,0.35609999999999997,0.167,2.666,0.167
2016-04-21,0.0,0.0,3.0,0.0
2016-04-22,0.0,0.0,1.0,0.0
2016-04-25,0.0,0.0,1.0,0.0
2016-04-26,0.2023,0.0,0.909,0.091
2016-05-02,0.2732,0.0,0.84,0.16
2016-05-03,-0.1483,0.241,1.643,0.116
2016-05-04,-1.5743,1.016,8.845,0.14
2016-05-05,1.9210000000000003,0.6559999999999999,6.077,1.2679999999999998
2016-05-09,-0.2732,0.527,3.223,0.25
2016-05-11,-0.2732,0.259,0.741,0.0
2016-05-12,0.732,0.0,1.701,0.299
2016-05-13,0.0,0.0,1.0,0.0
2016-05-16,-0.4588,0.214,0.786,0.0
2016-05-17,-0.9176,0.428,1.572,0.0
2016-05-18,0.4346,0.227,3.335,0.43800000000000006
2016-05-19,0.8978999999999999,0.0,3.502,0.49800000000000005
2016-05-20,1.2003,0.0,3.518,0.482
2016-05-23,0.4588,0.0,1.8,0.2
2016-05-24,0.3818,0.164,0.547,0.289
2016-05-25,-0.296,0.136,0.864,0.0
2016-05-26,-0.018399999999999972,0.214,1.633,0.153
2016-06-01,0.2585,0.137,2.75,0.113
2016-06-02,-0.4019,0.137,2.863,0.0
2016-06-03,1.3594,0.0,1.347,0.653
2016-06-06,0.7547999999999999,0.0,1.6179999999999999,0.382
2016-06-07,0.7293999999999999,0.0,4.543,0.457
2016-06-08,0.41230000000000006,0.474,2.842,0.6839999999999999
2016-06-09,-0.2324,0.398,6.445,0.157
2016-06-10,0.6909,0.225,5.0569999999999995,0.718
2016-06-11,0.0,0.0,1.0,0.0
2016-06-13,0.0,0.0,1.0,0.0
2016-06-14,0.0,0.0,1.0,0.0
2016-06-16,0.0,0.0,1.0,0.0
2016-06-17,0.3182,0.0,1.685,0.315
2016-06-20,1.0955,0.09,4.095,0.8140000000000001
2016-06-21,-0.3639,0.698,2.002,0.3
2016-06-22,-1.3948999999999998,2.13,9.959,0.911
2016-06-23,-0.2599,0.343,3.391,0.266
2016-06-24,-0.1628,0.231,1.6019999999999999,0.167
2016-06-26,0.0,0.0,1.0,0.0
2016-06-27,0.6634,0.467,3.761,0.772
2016-06-28,1.4051999999999998,0.0,4.178,0.822
2016-06-29,1.3176999999999999,0.0,1.4489999999999998,0.5509999999999999
2016-06-30,-2.958,1.7530000000000001,4.247,0.0
2016-07-01,0.549,0.465,2.9299999999999997,0.605
2016-07-03,-0.4588,0.364,1.6360000000000001,0.0
2016-07-04,-0.4019,0.346,0.654,0.0
2016-07-05,-1.9673999999999998,1.2650000000000001,3.735,0.0
2016-07-06,-2.7688,1.24,6.675999999999999,0.084
2016-07-07,-0.4019,0.144,0.856,0.0
2016-07-08,-0.459,0.687,5.151,0.162
2016-07-10,0.5859,0.0,0.652,0.348
2016-07-11,0.29930000000000007,0.213,4.364000000000001,0.423
2016-07-12,-0.296,0.155,2.8449999999999998,0.0
2016-07-13,-1.3634,1.04,8.605,0.355
2016-07-14,-0.7218,0.381,4.394,0.226
2016-07-15,-1.0311,0.56,4.44,0.0
2016-07-18,0.4404,0.0,0.707,0.293
2016-07-19,0.0,0.0,1.0,0.0
2016-07-20,0.8494,0.0,4.45,0.55
2016-07-21,0.7769999999999999,0.0,3.645,0.355
2016-07-22,-0.6705,0.22,1.78,0.0
2016-07-23,0.0,0.0,1.0,0.0
2016-07-25,1.2269999999999999,0.0,3.334,0.666
2016-07-26,-0.8805,0.8400000000000001,4.909999999999999,0.25
2016-07-27,0.5431,0.075,3.628,0.297
2016-07-29,0.0,0.0,1.0,0.0
2016-08-01,0.32309999999999994,0.741,14.152000000000001,1.1059999999999999
2016-08-02,0.0,0.0,2.0,0.0
2016-08-03,-0.4404,0.196,5.804,0.0
2016-08-04,0.044999999999999984,0.208,5.545,0.247
2016-08-05,0.0,0.0,2.0,0.0
2016-08-06,0.0,0.0,1.0,0.0
2016-08-08,0.8009,0.198,2.998,0.804
2016-08-09,-0.17659999999999998,0.379,1.435,0.186
2016-08-10,-0.4019,0.351,1.649,0.0
2016-08-11,0.2023,0.112,0.702,0.186
2016-08-13,0.5106,0.0,0.732,0.268
2016-08-15,-0.1059,0.162,3.7430000000000003,0.095
2016-08-16,-0.6947,0.324,4.574,0.102
2016-08-17,0.0,0.0,1.0,0.0
2016-08-18,0.0,0.0,1.0,0.0
2016-08-22,0.0,0.0,2.0,0.0
2016-08-23,0.25349999999999995,0.174,4.552,0.274
2016-08-24,0.4703,0.0,5.878,0.122
2016-08-25,1.6162999999999998,0.0,1.841,1.159
2016-08-27,0.0,0.0,1.0,0.0
2016-08-29,0.0,0.0,1.0,0.0
2016-08-30,0.0,0.0,1.0,0.0
2016-08-31,-0.1027,0.221,3.584,0.195
2016-09-01,-0.4882,0.744,3.886,0.37
2016-09-02,0.4588,0.0,0.625,0.375
2016-09-06,0.4939,0.0,0.87,0.13
2016-09-07,-1.2978,0.974,2.8129999999999997,0.213
2016-09-08,0.2210999999999999,0.581,4.551,0.868
2016-09-09,-0.9735,0.54,2.46,0.0
2016-09-10,0.0,0.0,1.0,0.0
2016-09-11,-0.7579,0.482,0.438,0.08
2016-09-12,0.09189999999999998,0.272,2.2720000000000002,0.456
2016-09-13,-0.22120000000000006,0.349,4.493,0.158
2016-09-14,-1.8074999999999999,0.913,3.087,0.0
2016-09-15,3.0805,0.0,4.881,2.119
2016-09-16,-1.533,0.906,2.941,0.152
2016-09-19,-0.3188,0.41200000000000003,2.3129999999999997,0.275
2016-09-20,-0.5343,0.44499999999999995,5.1659999999999995,0.389
2016-09-21,0.0,0.0,2.0,0.0
2016-09-22,-1.179,0.718,5.1370000000000005,0.145
2016-09-23,0.0,0.0,1.0,0.0
2016-09-26,0.19519999999999998,0.16,1.581,0.259
2016-09-27,0.0,0.0,1.0,0.0
2016-09-28,-0.4404,0.225,1.775,0.0
2016-09-29,-0.8259,0.5579999999999999,4.28,0.162
2016-09-30,-0.0918,0.367,1.307,0.32499999999999996
2016-10-02,0.0,0.0,2.0,0.0
2016-10-03,0.0258,0.0,2.909,0.091
2016-10-04,0.2732,0.0,0.935,0.065
2016-10-05,0.0,0.0,1.0,0.0
2016-10-06,0.1027,0.185,1.615,0.2
2016-10-07,0.0,0.0,2.0,0.0
2016-10-08,0.0,0.0,1.0,0.0
2016-10-10,-0.6355,1.0,5.707000000000001,0.293
2016-10-11,0.0,0.0,1.0,0.0
2016-10-12,0.8038,0.0,5.418,0.582
2016-10-13,0.0,0.0,1.0,0.0
2016-10-16,0.0,0.0,1.0,0.0
2016-10-17,0.07300000000000001,0.508,4.894,0.598
2016-10-18,0.3251,0.437,6.131,0.431
2016-10-19,0.6369,0.0,4.679,0.321
2016-10-20,0.0,0.0,2.0,0.0
2016-10-22,0.0,0.0,1.0,0.0
2016-10-24,0.0516,0.0,1.833,0.167
2016-10-25,0.0,0.0,2.0,0.0
2016-10-26,0.6829,0.211,9.337,0.452
2016-10-27,2.1196,0.18,4.554,1.266
2016-10-28,0.0,0.0,2.0,0.0
2016-10-30,0.0,0.0,1.0,0.0
2016-10-31,0.4588,0.0,1.7,0.3
2016-11-01,-0.3182,0.103,2.8970000000000002,0.0
2016-11-02,0.0,0.0,2.0,0.0
2016-11-03,-0.4588,0.231,0.769,0.0
2016-11-04,0.8254999999999999,0.21,3.1310000000000002,0.659
2016-11-05,-0.4404,0.438,0.562,0.0
2016-11-07,0.7365000000000002,0.502,5.713,0.786
2016-11-08,0.7096,0.231,2.998,0.771
2016-11-09,-0.038500000000000034,0.331,1.3330000000000002,0.336
2016-11-10,0.3818,0.0,0.729,0.271
2016-11-11,-0.4019,0.252,1.748,0.0
2016-11-14,0.0,0.0,1.0,0.0
2016-11-15,1.1288,0.0,1.3439999999999999,0.656
2016-11-16,-0.4939,0.262,0.738,0.0
2016-11-17,0.5574,0.0,2.739,0.261
2016-11-18,0.1975,0.21,2.16,0.63
2016-11-20,0.0,0.0,1.0,0.0
2016-11-23,0.9997,0.082,2.44,0.478
2016-11-25,0.0,0.214,2.555,0.231
2016-11-28,-0.34,0.324,0.676,0.0
2016-11-29,0.0,0.0,3.0,0.0
2016-12-01,-1.3763999999999998,0.645,2.355,0.0
2016-12-02,-0.196,0.123,2.771,0.106
2016-12-03,0.0,0.0,1.0,0.0
2016-12-05,0.0,0.0,1.0,0.0
2016-12-06,0.8371,0.0,2.536,0.46399999999999997
2016-12-07,0.07700000000000001,0.302,1.4249999999999998,0.273
2016-12-08,0.3818,0.0,2.698,0.302
2016-12-09,0.0772,0.248,1.476,0.276
2016-12-11,-0.2732,0.189,0.811,0.0
2016-12-12,0.6771,0.0,0.773,0.227
2016-12-13,0.0,0.0,1.0,0.0
2016-12-14,-0.4588,0.3,5.7,0.0
2016-12-15,0.0,0.0,1.0,0.0
2016-12-17,0.0,0.0,1.0,0.0
2016-12-20,0.0,0.0,2.0,0.0
2016-12-21,0.8126,0.0,0.488,0.512
2016-12-22,0.6444,0.0,1.783,0.217
2016-12-23,0.0,0.0,1.0,0.0
2016-12-27,0.592,0.0,2.7439999999999998,0.256
2016-12-28,1.1014,0.0,1.593,0.40700000000000003
2016-12-30,-0.9050999999999999,0.579,3.2159999999999997,0.205
2017-01-03,0.6197,0.45499999999999996,6.9879999999999995,0.5569999999999999
2017-01-04,1.511,0.248,7.85,0.9019999999999999
2017-01-05,0.2997000000000001,0.376,2.153,0.471
2017-01-06,0.0,0.0,1.0,0.0
2017-01-09,0.0,0.0,2.0,0.0
2017-01-10,-0.2263,0.087,1.913,0.0
2017-01-11,0.0,0.0,2.0,0.0
2017-01-12,0.3308,0.176,2.61,0.214
2017-01-13,0.6369,0.0,1.588,0.412
2017-01-17,0.2263,0.0,0.917,0.083
2017-01-18,0.7769999999999999,0.0,1.41,0.59
2017-01-19,0.04179999999999984,0.644,8.624,0.732
2017-01-20,0.0,0.0,1.0,0.0
2017-01-24,-0.25,0.2,1.8,0.0
2017-01-25,0.0,0.0,1.0,0.0
2017-01-26,0.3656999999999999,0.539,4.83,0.632
2017-01-27,0.4588,0.0,1.8239999999999998,0.176
2017-01-30,-0.2263,0.265,0.512,0.223
2017-01-31,0.4019,0.0,2.748,0.252
2017-02-01,0.8351999999999999,0.371,4.753,0.876
2017-02-02,0.8607,0.0,2.472,0.528
2017-02-06,0.0772,0.0,1.874,0.126
2017-02-07,-0.1027,0.149,0.851,0.0
2017-02-08,0.7003,0.0,1.608,0.392
2017-02-09,0.2809,0.221,5.38,0.399
2017-02-10,0.23189999999999994,0.323,2.104,0.5730000000000001
2017-02-13,0.6487,0.152,2.115,0.733
2017-02-14,0.4588,0.0,1.625,0.375
2017-02-15,0.34,0.0,0.745,0.255
2017-02-16,0.0,0.0,4.0,0.0
2017-02-17,0.128,0.185,0.588,0.227
2017-02-21,0.0,0.0,2.0,0.0
2017-02-22,0.04300000000000004,0.32999999999999996,7.426,0.244
2017-02-23,0.6486,0.0,4.694,0.306
2017-02-24,0.4588,0.0,1.571,0.429
2017-02-27,-0.6760999999999998,0.9600000000000001,8.438,0.602
2017-02-28,0.2023,0.0,0.795,0.205
2017-03-01,0.25,0.218,2.5629999999999997,0.218
2017-03-02,-0.2732,0.259,0.741,0.0
2017-03-03,0.7190999999999999,0.099,3.4240000000000004,0.477
2017-03-04,0.128,0.0,1.857,0.143
2017-03-06,0.0772,0.105,0.773,0.122
2017-03-07,-0.128,0.231,1.7690000000000001,0.0
2017-03-08,0.0,0.0,2.0,0.0
2017-03-09,0.0,0.0,5.0,0.0
2017-03-10,-0.2263,0.174,0.826,0.0
2017-03-11,0.0,0.0,1.0,0.0
2017-03-13,0.0,0.0,1.0,0.0
2017-03-14,0.0,0.0,3.0,0.0
2017-03-15,0.4653,0.263,5.041,0.696
2017-03-16,0.0,0.0,1.0,0.0
2017-03-17,0.0,0.0,2.0,0.0
2017-03-18,-0.296,0.239,0.761,0.0
2017-03-20,0.5574,0.0,1.7530000000000001,0.247
2017-03-21,-0.128,0.13,0.87,0.0
2017-03-23,-0.0772,0.284,0.459,0.257
2017-03-24,0.0,0.0,1.0,0.0
2017-03-25,0.3612,0.0,1.737,0.263
2017-03-27,0.25649999999999995,0.275,3.1199999999999997,0.605
2017-03-28,-0.3109,0.44899999999999995,5.12,0.431
2017-03-29,0.5574,0.0,0.455,0.545
2017-03-31,0.0,0.0,1.0,0.0
2017-04-01,0.128,0.0,0.824,0.176
2017-04-02,-0.4588,0.3,1.7,0.0
2017-04-03,-1.2890000000000001,1.331,12.094000000000001,0.575
2017-04-04,1.8679,0.0,3.064,0.9359999999999999
2017-04-05,0.0,0.0,2.0,0.0
2017-04-06,0.0,0.0,2.0,0.0
2017-04-07,0.0,0.0,2.0,0.0
2017-04-09,0.0,0.0,1.0,0.0
2017-04-10,1.4174,0.293,7.424,1.2839999999999998
2017-04-11,-0.2732,0.139,1.861,0.0
2017-04-12,1.2169,0.0,6.347,0.653
2017-04-13,0.8549000000000001,0.29,5.684,1.026
2017-04-14,0.0,0.0,1.0,0.0
2017-04-15,0.0,0.0,1.0,0.0
2017-04-17,0.4119,0.313,2.065,0.623
2017-04-18,0.5465,0.42900000000000005,3.858,0.712
2017-04-19,0.3816,0.196,2.42,0.384
2017-04-20,0.0,0.0,4.0,0.0
2017-04-21,0.0,0.0,1.0,0.0
2017-04-22,-0.2263,0.241,1.759,0.0
2017-04-24,0.8169000000000001,0.274,2.699,1.028
2017-04-25,-0.2732,0.123,2.877,0.0
2017-04-26,0.79,0.157,4.179,0.664
2017-04-27,0.4588,0.0,3.75,0.25
2017-04-28,0.0,0.0,3.0,0.0
2017-04-29,0.0,0.0,1.0,0.0
2017-05-01,0.6436999999999999,0.195,1.964,0.841
2017-05-02,0.0,0.0,2.0,0.0
2017-05-03,0.6895999999999999,0.746,13.359,0.896
2017-05-04,-0.2877,0.711,5.896,0.393
2017-05-05,0.0,0.0,1.0,0.0
2017-05-08,0.6718,0.0,3.398,0.602
2017-05-09,0.6588,0.0,2.795,0.205
2017-05-10,0.0,0.0,2.0,0.0
2017-05-15,1.3671,0.121,6.028,0.851
2017-05-16,0.0516,0.11,1.7690000000000001,0.121
2017-05-17,0.0,0.0,1.0,0.0
2017-05-18,0.4473,0.203,1.284,0.513
2017-05-19,0.0,0.0,1.0,0.0
2017-05-20,0.0258,0.275,0.44,0.286
2017-05-22,0.23249999999999998,0.276,3.3649999999999998,0.359
2017-05-23,0.296,0.0,1.732,0.268
2017-05-24,-0.5098,0.403,2.597,0.0
2017-05-25,0.0,0.0,1.0,0.0
2017-05-26,1.0582,0.0,1.217,0.783
2017-05-30,-0.20389999999999997,0.206,2.67,0.124
2017-05-31,0.0,0.0,1.0,0.0
2017-06-01,0.8066,0.0,2.503,0.497
2017-06-02,-1.1026,0.556,4.444,0.0
2017-06-03,-0.296,0.268,0.732,0.0
2017-06-04,-0.1027,0.149,0.851,0.0
2017-06-05,-0.7884,1.114,5.421,0.46499999999999997
2017-06-06,0.7769999999999999,0.0,6.546,0.454
2017-06-07,-0.6751,0.386,4.614,0.0
2017-06-08,0.2732,0.0,0.741,0.259
2017-06-09,0.0,0.0,3.0,0.0
2017-06-10,0.0,0.0,1.0,0.0
2017-06-12,0.0,0.0,1.0,0.0
2017-06-13,1.252,0.624,8.341000000000001,1.0350000000000001
2017-06-14,1.2620999999999998,0.0,2.37,0.63
